subject,run,consigne,condition,clean_psnr_img,clean_ssim_img,clean_ssim_grad,intra_psnr_img,intra_ssim_img,intra_ssim_grad
sub-14,run-02,nodding,preproc,19.98930594126932,0.7792788130340579,0.6659499058144102,19.98930594126932,0.7792788130340579,0.6659499058144102
sub-14,run-02,nodding,jdac,20.53122037662944,0.7996388985310857,0.6709770334521669,21.23383317702105,0.8323540986286597,0.7219685183213196
sub-14,run-02,nodding,jdac_antiartonly,20.357120176384505,0.794104584566796,0.6802319785958352,20.18053128063553,0.7965774824535047,0.6785338417087184
sub-14,run-02,nodding,jdac_nodenoise,19.95775706787021,0.7789232507385158,0.6460815304506237,19.561339597746027,0.7821472755415343,0.6619048284196035
sub-14,run-03,shaking,preproc,19.760213989243404,0.7492553010578816,0.6309404104935034,19.760213989243404,0.7492553010578816,0.6309404104935034
sub-14,run-03,shaking,jdac,19.908271835075787,0.7666391452697794,0.6239778747306547,20.624516545502875,0.8006926319281693,0.685674694713699
sub-14,run-03,shaking,jdac_antiartonly,20.019952222504486,0.7636753233182328,0.6412029352450848,19.847646636872074,0.7646475922630261,0.6365891934958609
sub-14,run-03,shaking,jdac_nodenoise,19.757486321706125,0.7545166414107904,0.6159083698536125,19.31224692471642,0.7462725443329844,0.6092273900984709
sub-15,run-02,nodding,preproc,18.896989951182526,0.7733710940937445,0.6532729258838004,18.896989951182526,0.7733710940937445,0.6532729258838004
sub-15,run-02,nodding,jdac,20.123708779976855,0.7940285331395763,0.6519494932477574,20.844115402123457,0.8332318184075767,0.7288468696839848
sub-15,run-02,nodding,jdac_antiartonly,19.7930288628164,0.7895226390473434,0.6659275959584874,19.659361887086398,0.7941617905873092,0.670863085417953
sub-15,run-02,nodding,jdac_nodenoise,19.337527800904525,0.769450201865362,0.6246812544759471,19.145070959598684,0.7772772946777234,0.6522122503556995
sub-15,run-03,shaking,preproc,13.163076503138843,0.4074371514102179,0.39003751590282576,13.163076503138843,0.4074371514102179,0.39003751590282576
sub-15,run-03,shaking,jdac,13.610148042445138,0.42641916741155883,0.3943282355339515,13.664252329322862,0.43985027896304535,0.40950348253038255
sub-15,run-03,shaking,jdac_antiartonly,13.357536840465245,0.4171369215179363,0.39071857963192885,13.224069465336568,0.4180198147355631,0.38449821249392274
sub-15,run-03,shaking,jdac_nodenoise,13.686474586423556,0.42804781014337295,0.38543862590222994,13.525921792513977,0.42247152783335856,0.3712945484107757
sub-16,run-02,nodding,preproc,18.24232990977977,0.6923025727877323,0.5636140086543355,18.24232990977977,0.6923025727877323,0.5636140086543355
sub-16,run-02,nodding,jdac,18.636216515839415,0.7161247336459977,0.5718164859272501,19.130779384155097,0.7505860987665667,0.6216717939510673
sub-16,run-02,nodding,jdac_antiartonly,18.338374163679767,0.7049140465825529,0.572819954434931,18.252245277094225,0.7080556013123529,0.5756648395117103
sub-16,run-02,nodding,jdac_nodenoise,18.095159552022174,0.6920054122147953,0.5541236851507964,17.545030104119416,0.6829746686836016,0.563056167363035
